            if (ez[cg].duration > 0 && !ez[cg].paused) {
                return true;
            }
            return false;
        }
    }
}
;function ix(dw) {
    var gv = dw;
    this.da = dw;
    this.pos = 1;
    this.fj = 0;
    this.eQ = false;
    this.el = 0;
    this.fa = 0;
    this.lq = false;
    this.jf = false;
    this.fO = true;
    this.jB = """";
    this.jY;
    this.or = function() {
        this.jB = Number(this.fO) + this.da.toLowerCase();
    }
    ;
    this.oQ = function() {
        this.iZ(0);
        this.fa = 0;
        this.gs(false);
    }
    ;
    this.nX = function() {
        this.gs(false);
    }
    ;
    this.mW = function() {
        this.lq = false;
        this.eQ = false;
        this.el = 0;
        this.gq(false);
    }
    ;
    this.iZ = function(v) {
        this.fj = v;
    }
    ;
    this.kL = function(v) {
        this.eQ = true;
        this.fa++;
        this.el = v;
    }
    ;
    this.oC = function(v) {
        this.pos = v;
    }
    ;
    this.oO = function(v) {
        this.lq = v;
        if (v == true) {
            this.gs(true);
        }
    }
    ;
    this.gs = function(v) {
        if (v == 0) {
            this.jf = false;
        }
        if (v == 1) {
            this.jf = true;
        }
    }
    ;
    this.gq = function(v) {
        if (v == 0) {
            this.fO = false;
        }
        if (v == 1) {
            this.fO = true;
        }
    }
}
;function nr() {
    var gM = [];
    this.np = function(dw) {
        if (gM.indexOf(dw) == (-1)) {
            gM.push(dw);
        }
    }
    ;
    this.nb = function(dw) {
        var ft = gM.indexOf(dw);
        if (ft > (-1)) {
            gM.splice(ft, 1);
        }
    }
    ;
    this.kt = function(dw) {
        if (gM.indexOf(dw) > (-1)) {
            return true;
        }
        return false;
    }
}
;function sY(dS) {
    if (eV != dS) {
        if (dS.charAt(0) == ""#"") {
            dS = dS.substr(1);
        }
        if (dS.length == 3) {
            var oK = dS.charAt(0) + dS.charAt(0);
            var oz = dS.charAt(1) + dS.charAt(1);
            var nU = dS.charAt(2) + dS.charAt(2);
            eV = oK + oz + nU;
        } else if (dS.length == 6) {
            eV = dS;
        } else {
            eV = kB;
        }
        et.nR(eV);
    }
}
;var eT = new Array();
var gx;
var fm;
var hc;
var hE;
var fg;
var hH;
var fr;
var gd;
var gZ;
var hs;
var hD;
function H(he) {
    eT.push(he);
    if (eT.length == 1) {
        kp();
    }
}
;function ah() {
    if (eT.length > 0) {
        eT.splice(0, 1);
        kp();
    }
}
;function kp() {
    if (eT.length > 0) {
        eT[0].show();
    }
}
;function iA() {
    eT = new Array();
}
;function l() {
    if (ab != undefined) {
        gx.hide();
        fm.hide();
        fg.hide();
        hE.hide();
        hH.hide();
        fr.hide();
        io.hide();
        et.hide();
        gH.hide();
        gd.hide()
    }
}
;function as() {
    var bn = new oM.MovieClip().set({
        y: 120,
        scale: 860 / 900
    });
    bn.maxWidth = 900;
    bn.maxHeight = 900;
    bn.ks = new oM.MovieClip();
    var aO = new oM.Shape();
    aO.graphics.beginFill(""#FFF"").drawRect(0, 0, bn.maxWidth, bn.maxHeight);
    bn.ks.addChild(aO);
    bn.ks.cache(0, 0, bn.maxWidth, bn.maxHeight);
    bn.ks.mouseChildren = false;
    bn.jU = new oM.MovieClip();
    var ob = new oM.Shape();
    ob.cache(0, 0, this.maxWidth, this.maxHeight);
    bn.jU.addChild(ob);
    bn.jU.mouseChildren = false;
    bn.addChild(bn.ks, bn.jU);
    bn.nF = function() {
        ob.graphics.clear();
        ob.cache(0, 0, this.maxWidth, this.maxHeight);
    }
    ;
    bn.rk = function() {
        ob.updateCache(""source-overlay"");
        ob.graphics.clear();
    }
    ;
    bn.dz = function(kO, dS, hy, en, eU) {
        var lg = new oM.Point((hy.x + en.x) / 2,(hy.y + en.y) / 2);
        var kV = new oM.Point((en.x + eU.x) / 2,(en.y + eU.y) / 2);
        ob.graphics.beginStroke(dS).setStrokeStyle(kO, 'round', 'round').moveTo(lg.x, lg.y).quadraticCurveTo(en.x, en.y, kV.x, kV.y);
        this.rk();
    }
    ;
    bn.show = function() {
        ab.setChildIndex(this, ab.children.length - 1);
        this.visible = true;
    }
    ;
    bn.hide = function() {
        this.visible = false;
    }
    ;
    return bn;
}
;function cY() {
    var bn = new oM.Bitmap(kb['timeout']).set({
        regX: 200,
        regY: 200,
        x: 450,
        y: 450,
        visible: false
    });
    bn.show = function() {
        ab.setChildIndex(this, ab.children.length - 1);
        this.set({
            scale: .3,
            alpha: 0,
            visible: true
        });
        var bW = oM.Tween.get(this, {
            override: true
        }).to({
            scale: .5,
            alpha: 1
        }, 500, oM.Ease.elasticOut).wait(3000).to({
            scale: 0,
            alpha: 0,
            visible: false
        }, 400, oM.Ease.backIn).call(this.fH);
    }
    ;
    bn.hide = function() {
        oM.Tween.removeTweens(this);
        this.visible = false;
    }
    ;
    bn.fH = function() {
        var bQ = F('itemAniFinish');
        document.dispatchEvent(bQ);
    }
    ;
    return bn;
}
;function cA() {
    var bn = new oM.MovieClip().set({
        regX: 500,
        regY: 130,
        x: 450,
        y: 450,
        visible: false
    });
    var gz = new oM.Shape();
    gz.graphics.setStrokeStyle(4).beginStroke(""#C4C48A"").beginFill(""#D0D0A8"").drawRoundRect(0, 0, 1000, 260, 35);
    var iB = new oM.Bitmap(kb['icomsg']).set({
        x: 10,
        y: 30
    });
    var au = new oM.Text(au,""bold 64px Helvetica"",""#666"").set({
        textAlign: ""center"",
        lineWidth: 780,
        textBaseline: 'middle',
        x: 600,
        y: 120
    });
    bn.addChild(gz);
    bn.addChild(iB);
    bn.addChild(au);
    bn.shadow = new oM.Shadow(""#CCC"",2,2,5);
    bn.cache(-5, -5, 1100, 300);
    bn.show = function(aJ) {
        if (this.visible == true) {
            if (au.text == aJ) {
                return;
            }
        }
        this.fL(aJ);
        if (this.cacheID != null) {
            this.updateCache();
        }
        ab.setChildIndex(this, ab.children.length - 1);
        this.set({
            scale: .5,
            alpha: 0,
            visible: true
        });
        var bW = oM.Tween.get(this, {
            override: true
        }).to({
            scale: .7,
            alpha: 1
        }, 500, oM.Ease.elasticOut);
        oM.Ticker.on(""tick"", this.bM);
    }
    ;
    bn.hide = function() {
        oM.Tween.removeTweens(this);
        this.visible = false;
        this.fL('');
        oM.Ticker.removeEventListener(""tick"", this.bM);
    }
    ;
    bn.fL = function(aJ) {
        au.text = aJ;
    }
    ;
    bn.bM = function() {
        if (ab.getChildIndex(bn) < (ab.children.length - 1)) {
            ab.setChildIndex(bn, ab.children.length - 1);
        }
    }
    ;
    return bn;
}
;function cs() {
    var hf = 4;
    var bn = new oM.MovieClip().set({
        regX: 200,
        regY: 200,
        x: 900 / 2,
        y: 900 / 2,
        visible: false
    });
    var gL = new oM.Bitmap(kb['sknum1']);
    var gE = new oM.Bitmap(kb['sknum2']);
    var hA = new oM.Bitmap(kb['sknum3']);
    bn.addChild(gL);
    bn.addChild(gE);
    bn.addChild(hA);
    bn.ow = function() {
        if (gL.cacheID == null) {
            gL.cache(0, 0, 400, 400);
            gE.cache(0, 0, 400, 400);
            hA.cache(0, 0, 400, 400);
        }
    }
    ;
    bn.show = function() {
        oM.Tween.removeTweens(this);
        this.ow();
        hf = 4;
        this.visible = true;
        this.im();
    }
    ;
    bn.hide = function() {
        oM.Tween.removeTweens(this);
        this.visible = false;
    }
    ;
    bn.im = function() {
        if (this.visible == true) {
            hf--;
            if (hf > 0) {
                this.oy(hf);
                if (fg.visible == true) {
                    cN.play(9, 100);
                }
                this.set({
                    scale: .5,
                    alpha: 0,
                    visible: true
                });
                var bW = oM.Tween.get(this, {
                    override: true
                }).to({
                    scale: .6,
                    alpha: 1
                }, 500, oM.Ease.elasticOut).wait(500).call(this.im);
            } else {
                if (fg.visible == true) {
                    cN.play(9);
                }
                this.visible = false;
            }
        }
    }
    ;
    bn.oy = function(bY) {
        gL.visible = gE.visible = hA.visible = false;
        switch (bY) {
        case 1:
            gL.visible = true;
            break;
        case 2:
            gE.visible = true;
            break;
        case 3:
            hA.visible = true;
            break;
        }
    }
    ;
    return bn;
}
;function gn() {
    var js = 80;
    var bn = new oM.MovieClip().set({
        visible: false
    });
    var iB = new oM.Bitmap(kb['icoArtisName']).set({
        x: 0,
        y: 0,
        scale: js / 200
    });
    var au = new oM.Text("""",""bold 60px Helvetica"",""#333333"").set({
        x: js + 20,
        y: 40,
        textBaseline: 'middle'
    });
    bn.addChild(iB);
    bn.addChild(au);
    bn.shadow = new oM.Shadow(""#BBB"",4,4,10);
    bn.hide = function() {
        oM.Tween.removeTweens(this);
        this.visible = false;
    }
    ;
    bn.fL = function(aJ) {
        au.text = aJ;
        var ml = this.getBounds().width;
        var nY = parseInt((900 - ml) / 2);
        this.x = nY;
        this.y = 130;
    }
    ;
    return bn;
}
;function ef() {
    var bE = new oM.MovieClip();
    var shape = new oM.Shape();
    shape.graphics.beginRadialGradientFill([""#FFF"", ""#BBB""], [0, 1], 450, 450, 0, 450, 450, 450).drawRect(0, 0, 900, 900);
    bE.addChild(shape);
    bE.cache(0, 0, 900, 900);
    return bE;
}
;function gU() {
    var bn = new oM.MovieClip().set({
        visible: false
    });
    var nH = ef();
    var gi = gn();
    var hN = cs();
    bn.addChild(nH, gi, hN);
    bn.show = function() {
        l();
        ab.setChildIndex(this, ab.children.length - 1);
        gi.fL(ev);
        gi.set({
            y: 160,
            alpha: 0,
            visible: true
        });
        var bW = oM.Tween.get(gi, {
            override: true
        }).wait(500).to({
            y: 200,
            alpha: 1
        }, 400, oM.Ease.kj);
        this.set({
            alpha: 0,
            visible: true
        });
        var bW = oM.Tween.get(this, {
            override: true
        }).to({
            alpha: 1
        }, 300, oM.Ease.linear);
        this.fH();
    }
    ;
    bn.hide = function() {
        if (this.visible == true) {
            gi.visible = false;
            hN.visible = false;
            oM.Tween.removeTweens(this);
            this.set({
                alpha: 1,
                visible: true
            });
            var bW = oM.Tween.get(this, {
                override: true
            }).to({
                alpha: 0,
                visible: false
            }, 300, oM.Ease.linear);
        }
    }
    ;
    bn.fH = function() {
        var bQ = F('itemAniFinish');
        document.dispatchEvent(bQ);
    }
    ;
    bn.nV = function() {
        hN.show();
    }
    ;
    return bn;
}
;function hB() {
    var cd = new Array();
    var bn = new oM.MovieClip().set({
        scale: 900 / 500,
        visible: false
    });
    var eb = 25;
    var ja = 10;
    var eK = eb + ja;
    var fX = 400;
    bn.show = function() {
        if (this.visible == false) {
            l();
            ab.setChildIndex(this, ab.children.length - 1);
            this.removeAllChildren();
            bn.addChild(this.fh());
            for (var i = 0; i < cd.length; i++) {
                if ((i % 2) == 0) {
                    cd[i].x = (-500);
                } else {
                    cd[i].x = 500;
                }
                cd[i].y = (i * eK);
                var bW = oM.Tween.get(cd[i], {
                    override: true
                }).to({
                    x: -210
                }, 50 * (i + 1), oM.Ease.sineOut).call(this.fH);
            }
            cN.kU(15, cd.length, 50);
            this.visible = true;
        }
    }
    ;
    bn.hide = function() {
        this.removeAllChildren();
        oM.Tween.removeTweens(this);
        this.visible = false;
    }
    ;
    bn.fh = function() {
        cd = new Array();
        var fz = bF();
        var fB = new oM.MovieClip().set({
            x: 250,
            y: 50
        });
        for (var i = 0; i < fz.length; i++) {
            var id = fz[i];
            if (al[id].fO == false) {
                var eZ = new oM.MovieClip();
                var bE = this.jw(id);
                eZ.addChild(bE);
                if (al[id].eQ == true) {
                    var bE = this.iE(id);
                    bE.set({
                        x: 212,
                        y: -1
                    });
                    eZ.addChild(bE);
                }
                var bE = this.ij(id);
                bE.set({
                    x: 250
                });
                eZ.addChild(bE);
                var bE = this.oJ(id);
                bE.set({
                    x: 340
                });
                eZ.addChild(bE);
